# num_dofs: 23
# playback_mesh_z_lift: 0.082505
# retarget_backend: newton
# robot: ths_23dof
# sample_rate: 50.000000
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_pitch_joint,dof_left_hip_roll_joint,dof_left_hip_yaw_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_pitch_joint,dof_right_hip_roll_joint,dof_right_hip_yaw_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_torso_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_shoulder_yaw_joint,dof_left_elbow_joint,dof_left_wrist_roll_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_shoulder_yaw_joint,dof_right_elbow_joint,dof_right_wrist_roll_joint
0.000000,-0.000213,-0.001516,0.767895,0.180018,-0.023298,-0.982326,0.045684,0.421588,-0.011001,0.214010,-0.882968,-0.570376,-0.034424,-0.665582,0.289996,-0.364999,1.568348,0.141770,-0.044324,0.130993,-0.039972,0.931416,0.146948,1.885216,0.182720,-0.021832,-1.102668,0.477973,-0.577807,-0.210223
0.020000,-0.032937,0.000175,0.764324,0.168757,-0.016618,-0.983605,0.061370,0.325115,-0.020697,0.165986,-0.833271,-0.587353,-0.056620,-0.751009,0.315236,-0.393440,1.604442,0.189293,-0.064504,0.202300,0.031930,0.949293,0.182142,1.903238,0.168982,-0.011073,-1.139281,0.474513,-0.484610,-0.239576
0.040000,-0.068933,0.002661,0.762593,0.160674,-0.005821,-0.984268,0.073258,0.215476,-0.048296,0.139656,-0.753154,-0.582989,-0.085820,-0.843084,0.316347,-0.416755,1.596614,0.252179,-0.073797,0.260598,0.071781,0.962155,0.230761,1.961102,0.151843,0.008569,-1.165751,0.486605,-0.458048,-0.228560
0.060000,-0.106719,0.004879,0.761498,0.151924,0.005132,-0.984804,0.083981,0.097321,-0.081500,0.118805,-0.657474,-0.547541,-0.123193,-0.925413,0.310781,-0.430880,1.562003,0.292861,-0.067223,0.323391,0.115124,0.970002,0.269539,2.000000,0.134966,0.029710,-1.183468,0.511250,-0.453813,-0.218913
0.080000,-0.146166,0.006946,0.761814,0.147701,0.015766,-0.984534,0.092890,-0.012031,-0.118144,0.101835,-0.555699,-0.465315,-0.165607,-1.001997,0.294099,-0.433405,1.490768,0.307685,-0.045218,0.377561,0.198551,0.969277,0.263519,2.000000,0.118294,0.048534,-1.193541,0.542899,-0.476034,-0.223839
0.100000,-0.187277,0.008963,0.763713,0.148341,0.025163,-0.983594,0.099519,-0.103910,-0.155088,0.084367,-0.462587,-0.330156,-0.204947,-1.060235,0.267095,-0.427134,1.381806,0.294179,-0.010168,0.418763,0.279012,0.962336,0.230654,2.000000,0.119800,0.071144,-1.198363,0.561952,-0.513540,-0.243092
0.120000,-0.230377,0.010782,0.767259,0.151870,0.030997,-0.982593,0.102403,-0.177211,-0.184041,0.066326,-0.386188,-0.170156,-0.229082,-1.089246,0.236944,-0.416295,1.251312,0.257591,0.023965,0.445883,0.340312,0.952092,0.180382,2.000000,0.143991,0.093952,-1.199760,0.562990,-0.550891,-0.263717
0.140000,-0.275410,0.012267,0.771640,0.155660,0.032979,-0.981972,0.102043,-0.231935,-0.204147,0.045261,-0.326471,-0.010156,-0.234633,-1.086513,0.211566,-0.411932,1.126185,0.214123,0.043934,0.462168,0.367959,0.941043,0.125736,2.000000,0.175259,0.115314,-1.199378,0.544333,-0.581515,-0.274110
0.160000,-0.321749,0.013366,0.775601,0.159368,0.030678,-0.981786,0.098778,-0.262085,-0.210736,0.022192,-0.290993,0.149844,-0.214035,-1.061453,0.195562,-0.420379,1.037483,0.189921,0.029338,0.470091,0.351126,0.930811,0.079982,2.000000,0.200853,0.131199,-1.198488,0.506572,-0.606031,-0.273873
0.180000,-0.368259,0.014520,0.778021,0.163796,0.025624,-0.981748,0.093197,-0.260759,-0.207310,0.008505,-0.303990,0.309844,-0.168287,-1.025960,0.188729,-0.444262,1.008735,0.212281,-0.023571,0.470084,0.290018,0.922239,0.048900,2.000000,0.220686,0.141080,-1.198092,0.455591,-0.633884,-0.268880
0.200000,-0.414177,0.016131,0.778780,0.168645,0.019446,-0.981812,0.085001,-0.227376,-0.198263,0.013827,-0.385348,0.469844,-0.113936,-0.983594,0.184712,-0.473643,1.030235,0.281329,-0.090178,0.460072,0.191813,0.916391,0.031514,2.000000,0.241145,0.143285,-1.199003,0.401728,-0.670079,-0.262802
0.220000,-0.459143,0.018185,0.778212,0.173352,0.013219,-0.982067,0.072927,-0.164015,-0.189387,0.045481,-0.530952,0.517453,-0.066384,-0.933752,0.173941,-0.491661,1.066992,0.373912,-0.141196,0.436028,0.061644,0.915026,0.027970,2.000000,0.260083,0.133832,-1.202160,0.352538,-0.714143,-0.255252
0.240000,-0.503085,0.020431,0.776811,0.178900,0.008459,-0.982136,0.057729,-0.076508,-0.189052,0.089179,-0.690952,0.415166,-0.026220,-0.883079,0.151312,-0.487420,1.090751,0.460593,-0.167906,0.397861,-0.086860,0.917654,0.031038,1.999535,0.265284,0.104564,-1.206568,0.318492,-0.756072,-0.258814
0.260000,-0.545967,0.022668,0.775034,0.185572,0.006450,-0.981721,0.041785,0.034248,-0.204365,0.136580,-0.850952,0.302451,0.018919,-0.834119,0.119406,-0.461711,1.099124,0.531639,-0.176107,0.357689,-0.142509,0.926628,-0.004667,1.878129,0.259563,0.066909,-1.217314,0.290751,-0.809311,-0.259777
0.280000,-0.588126,0.024755,0.773123,0.196266,0.006416,-0.980111,0.028653,0.174773,-0.236651,0.176435,-1.010952,0.185903,0.063526,-0.787949,0.086535,-0.427490,1.093524,0.588015,-0.169787,0.308199,-0.141806,0.941642,-0.068925,1.718129,0.253500,0.014649,-1.230671,0.269685,-0.875807,-0.265811
