# num_dofs: 23
# playback_mesh_z_lift: -0.030496
# retarget_backend: newton
# robot: ths_23dof
# sample_rate: 50.000000
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_pitch_joint,dof_left_hip_roll_joint,dof_left_hip_yaw_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_pitch_joint,dof_right_hip_roll_joint,dof_right_hip_yaw_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_torso_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_shoulder_yaw_joint,dof_left_elbow_joint,dof_left_wrist_roll_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_shoulder_yaw_joint,dof_right_elbow_joint,dof_right_wrist_roll_joint
0.000000,0.000145,0.000669,0.744403,-0.016744,0.023728,0.720973,0.692355,0.077992,0.009746,0.380073,-0.318242,-0.425757,0.041556,0.000659,-0.044674,-0.320473,0.148314,0.274905,0.175062,0.043752,-0.032679,1.226053,-0.593089,0.528086,-0.003992,-0.015476,-1.296095,0.528726,-0.492692,-0.039713
0.020000,-0.000655,0.002827,0.743910,-0.017355,0.023176,0.722165,0.691115,0.080143,0.008346,0.371895,-0.328572,-0.431010,0.056494,0.003118,-0.046581,-0.334542,0.152675,0.288677,0.169351,0.042338,0.005904,1.264404,-0.606356,0.472920,-0.002012,-0.030392,-1.316151,0.545555,-0.462425,-0.042459
0.040000,-0.002382,0.004190,0.743851,-0.019929,0.026608,0.721285,0.691840,0.099313,0.008381,0.362580,-0.353344,-0.425583,0.074174,-0.001409,-0.039743,-0.322094,0.147781,0.302263,0.157096,0.039519,0.033318,1.291601,-0.606206,0.439195,-0.016956,-0.042793,-1.325672,0.541279,-0.444662,-0.019306
0.060000,-0.003469,0.006945,0.743642,-0.021225,0.027089,0.720950,0.692132,0.098418,0.008633,0.361705,-0.354636,-0.421762,0.070875,-0.000312,-0.038013,-0.321412,0.149259,0.315863,0.150905,0.035626,0.048508,1.307847,-0.611570,0.419392,-0.023205,-0.046199,-1.329607,0.536743,-0.433778,-0.015373
0.080000,-0.004839,0.009381,0.743219,-0.023193,0.026275,0.720581,0.692484,0.098740,0.006683,0.359450,-0.358436,-0.424711,0.073487,-0.006677,-0.041481,-0.344047,0.167813,0.331831,0.150096,0.031846,0.059985,1.316600,-0.614328,0.406904,-0.022308,-0.046375,-1.331102,0.534588,-0.431863,-0.013934
0.100000,-0.004868,0.016876,0.742157,-0.016964,0.024505,0.735246,0.677144,0.085377,0.012299,0.319584,-0.368174,-0.430217,0.073143,0.026469,-0.041898,-0.392721,0.162698,0.356944,0.153123,0.075147,0.049020,1.320621,-0.618568,0.407292,-0.010831,-0.037710,-1.331554,0.528536,-0.424180,-0.012795
0.120000,-0.006285,0.017439,0.741981,-0.021593,0.024740,0.728996,0.683730,0.094910,0.005913,0.332700,-0.378706,-0.430344,0.072889,-0.000130,-0.039186,-0.387341,0.201360,0.377403,0.138749,0.053021,0.062532,1.322260,-0.626177,0.402624,-0.013547,-0.033305,-1.332215,0.536452,-0.429890,-0.017548
0.140000,-0.008932,0.019512,0.741366,-0.024463,0.024415,0.724594,0.688309,0.098744,0.004750,0.335242,-0.386863,-0.431071,0.074309,-0.024138,-0.031587,-0.373701,0.248283,0.395848,0.127691,0.040123,0.070894,1.323175,-0.632994,0.400082,-0.025509,-0.028976,-1.332516,0.541583,-0.432087,-0.018518
0.160000,-0.010195,0.022985,0.740267,-0.024700,0.024530,0.725058,0.687807,0.100908,0.006146,0.326510,-0.398563,-0.434632,0.071389,-0.050627,-0.020331,-0.378147,0.314443,0.420210,0.112870,0.043028,0.073992,1.323243,-0.640167,0.405513,-0.021045,-0.025500,-1.332699,0.544062,-0.428652,-0.023738
0.180000,-0.011591,0.026471,0.738751,-0.023896,0.024402,0.724530,0.688396,0.093434,0.010253,0.334399,-0.397820,-0.448338,0.071937,-0.087444,-0.003862,-0.401385,0.405886,0.438795,0.098640,0.045503,0.074389,1.323174,-0.645883,0.413231,-0.022273,-0.022467,-1.332701,0.546309,-0.422227,-0.024719
0.200000,-0.012988,0.029744,0.737161,-0.021935,0.025085,0.727175,0.685643,0.088639,0.017573,0.310237,-0.394761,-0.458725,0.081976,-0.125041,0.018230,-0.391168,0.498873,0.444561,0.088868,0.057610,0.079015,1.322954,-0.649098,0.424627,-0.013920,-0.019512,-1.332714,0.548923,-0.416180,-0.027017
0.220000,-0.014789,0.033457,0.735646,-0.019714,0.025897,0.725159,0.687811,0.081414,0.026108,0.301816,-0.398002,-0.469626,0.090980,-0.173011,0.043105,-0.381254,0.602317,0.444722,0.072882,0.059488,0.081234,1.322843,-0.651263,0.434382,-0.010248,-0.016109,-1.332942,0.551086,-0.407724,-0.026212
0.240000,-0.016203,0.038185,0.734740,-0.016520,0.024984,0.726392,0.686628,0.070622,0.031836,0.298720,-0.407446,-0.476420,0.092337,-0.213038,0.068188,-0.387515,0.700332,0.442255,0.067337,0.073566,0.082086,1.323028,-0.649762,0.442017,-0.002804,-0.008156,-1.333756,0.553695,-0.402753,-0.029355
0.260000,-0.017373,0.042543,0.734398,-0.017670,0.023572,0.728372,0.684548,0.063206,0.029766,0.295721,-0.406987,-0.479201,0.088525,-0.257492,0.078162,-0.378001,0.770203,0.435887,0.066399,0.092274,0.093908,1.322833,-0.648993,0.439196,-0.003352,0.000735,-1.334630,0.558477,-0.407119,-0.031677
0.280000,-0.018624,0.048820,0.734434,-0.017827,0.021522,0.732180,0.680538,0.044084,0.029241,0.283697,-0.393608,-0.480068,0.083880,-0.282552,0.080369,-0.377042,0.788929,0.433895,0.068490,0.118028,0.105398,1.322463,-0.648130,0.431529,-0.010617,0.013308,-1.335702,0.559598,-0.407407,-0.032003
0.300000,-0.019856,0.056286,0.734602,-0.020164,0.020544,0.738099,0.674078,0.026821,0.028031,0.269594,-0.375281,-0.478734,0.081134,-0.305041,0.081902,-0.395981,0.783367,0.423229,0.069086,0.149268,0.115594,1.322043,-0.644167,0.427477,-0.009866,0.030444,-1.336580,0.556374,-0.415736,-0.034419
